tweet_id,location,date,likes,retweets,text
1474478941708689417,"Plano, TX",2021-12-24,2045,482,"Remember when it was early in the pandemic, and some of the most vocal “health experts” told the public that BLM protests and riots were worth spreading the virus?

Those are the people who will want you to get shot #4 soon"
1472387518687551490,"California, USA",2021-12-19,1,0,We must protect Paul Rudd at all costs! #SNL https://t.co/ZbXbFny5oo
1471679835927977986,"Philadelphia, PA",2021-12-17,0,0,I know he's not this stupid but he just plays his audience like the chumps they are. https://t.co/RRfLJzuJFM
1475206180817420288,"California, USA",2021-12-26,759,260,"Ppl who never got Covid try to downplay it like it’s just a common cold when folks who did catch it, tells you how they still have the symptoms after almost 2 years. Y’all gonna play with your lives all you want, not me tho"
1473483859970908161,"Decatur, IL",2021-12-22,448,103,"California will require healthcare workers to get booster shots against the coronavirus. Gov. Gavin Newsom announced the mandate Tuesday, citing the rise of the omicron variant.  https://t.co/7SBXiX5zd2"
1474452066793926658,"Atlanta, GA",2021-12-24,425266,55905,they could’ve stopped covid https://t.co/qNgHCMkMcG
1475332106683305985,"Apex, NC",2021-12-27,3411,409,"I know 5 people who've contracted #COVID in the last 10 days.  Every single one of them was vaccinated. I don't share this for people to panic or by cynical but for everyone to remember that you can still get sick, and have long term health issues, so stay safe and vigilant"
1470201336499159041,"North Carolina, USA",2021-12-13,22131,5463,"From the PM who is a compulsive liar and can't comb his hair properly, a declaration of Omicron disaster.

He tells us all will be well if we get boosted with a shot designed before this variant even emerged. 

I don't believe a word of it."
1474270925512077314,"Las Vegas, NV",2021-12-24,1843,388,"Dear #MAGA &amp; QAnon folks: The former President got 3 COVID vaccine shots.

If you have not gotten a booster or are unvaccinated, please talk to your doctor. If you don’t have a doctor, please read what doctor’s organizations like the AMA have said about vaccines and boosters. https://t.co/IEX4NTRz4S"
1469673450889490436,"Marquette, MI",2021-12-11,18,13,"My neighbor had a stroke this week and lay in ER over 24 hrs. NO ROOMS AVAILABLE. 

https://t.co/9Z0x9dlp8r"
1472003698083700737,"Amarillo, TX",2021-12-18,0,0,"Amarillo announces 3 more COVID-19 deaths, hospitalization above 20% for 9th straight day https://t.co/x9g5TVpMg9"
1472610673427419139,"Whitehouse, TX",2021-12-19,1,0,@PuGH_3 If we weren’t in this Pandemic… it’s be top 2… and it’s wouldn’t have been 2
1476541076957810689,"Maryland, USA",2021-12-30,2654,614,"Reasons to test for COVID-19 at an official site even if you are already really sure you have COVID. 

Public Health needs to know. 

Your case counts. 

Your case helps us better understand spread, infection rates, reinfections, breakthrough cases, household spread,"
1466550498937430028,"Columbia, MO",2021-12-02,0,1,"After a one-year hiatus, the state football championships are back at Faurot Field. Here's a look at the 11-man football state championship games that will play this weekend in Columbia: https://t.co/PSZP32J5jH"
1468527394101280768,"Swedesboro, NJ",2021-12-08,3179,297,"“Kamala Doesn’t Prefer Airpods” was a trending story amid the climate crisis and a global pandemic — if you were writing a movie screenplay satirizing the frivolity of corporate media, you absolutely couldn’t top this"
1472272854246998018,"New York, USA",2021-12-18,11,7,"Local hospitals in my county aren’t well. This is why my kids &amp; I don’t EVER leave the house. 

“‘They put me on a bed &amp; they wheeled me into a hallway &amp; hooked me up to everything in the hallway.’ And that is where he stayed for the next 2 days.” https://t.co/tz0Snjy24X"
1472052960813268993,"Texas, USA",2021-12-18,9710,3467,Biden is firing American troops days before Christmas for not getting a vaccine that doesn’t stop the spread of the virus.
1467067001533124611,"Orem, Utah",2021-12-04,1,1,"I'm serious. This man is far more sensible than I am. I'd happily put conservatives in education camps with therapists until they learned empathy or they're never getting out. This man wants to save you from that fate. I'd listen to him, you fucking nazis. I mean, ""conservatives"" https://t.co/Akhgj0bNyA"
1476150113689124864,"Manhattan, NY",2021-12-29,0,0,@MysterySolvent Yes I do but I wear a 3 ply cloth mask.
1466259782541594627,"Phoenix, AZ",2021-12-02,56109,8914,"Ho Hum. So President Trump tested positive for Covid and went to a rally and a debate, putting countless people, including Joe Biden, at risk. But can we talk about the cookware the VP bought?"
