location,date,likes,retweets,text
"Lowell, MA",2020-07-01,17994,3129,"You called the Coronavirus a hoax, too. That didn’t work out so well. https://t.co/JOU0uQPQnZ"
"Atlanta, GA",2020-07-28,60932,26392,"Just in case you forgot:

1. Black lives matter
2. Wear a mask
3. Jesus was black
4. Drink some water
5. It’s ok to say “no.”"
"Indiana, USA",2020-07-29,418,286,"Florida Governor #DeathSantis –
Come for the vacation; Stay for the intubation.

“Coronavirus ravaged Florida, as @GovRonDeSantis sidelined scientists &amp; followed Trump.”
https://t.co/kjCeP7n0Xi"
"Malvern, PA",2020-07-13,26399,7530,"The Trump White House is dropping oppo on Anthony Fauci.

Let that sink in. https://t.co/flYKxGdAiI"
"Philadelphia, PA",2020-07-27,162,28,This COVID outbreak is the worst thing to come out of the Marlins since Dan Uggla.
"Columbus, OH",2020-07-30,193,48,"A person just asked a question during Gov. Mike DeWine’s briefing and referred to an “article from NPR” ...it needs to be stated that this person mischaracterized the information provided in that article 

Here it is: https://t.co/X20SqIMHQA"
"Missouri, USA",2020-07-19,1,1,You can’t claim to be pro life but refuse to wear a mask. https://t.co/LHy75g92CK
"Hollywood, CA",2020-07-02,6536,3638,"BREAKING: ‘Trump Drug’ Hydroxychloroquine ‘Significantly’ Reduces Death Rate from COVID-19, Henry Ford Health Study Finds https://t.co/zW6MQjMWud"
"Cleveland, OH",2020-07-17,7120,2406,"Trump one month ago yesterday: ""At some point this stuff goes away, and it's going away.”

Trump one month ago tomorrow: ""It's dying out.” https://t.co/THSGC0NZ0T"
"Sanford, FL",2020-07-22,243824,55639,"""the government has no business making me wear a mask"" i say before i buckle my seatbelt, drive the speed limit to a restaurant built to code, eat food made in a state inspected kitchen, receive the heimlich maneuver from a waiter who learned it from a mandatory workplace poster,"
"Maryland, USA",2020-07-12,0,0,@DlNAELLlE i swear corona virus is start of the apocalypse for us 💀
"Texas, USA",2020-07-17,293977,103009,It’s... literally their job??? Center for DISEASE CONTROL??? https://t.co/O10hwLpYId
"Hell, MI",2020-07-22,2,0,"""Stop using the pandemic as an excuse"" https://t.co/dNU2lvjNkN"
"Raleigh, NC",2020-07-19,8789,1956,"If Clint Frazier can hit a second-deck bomb while wearing a mask, we can all wear them in our every day lives. This was just a tweet to say #wearyourmask"
"Queens, NY",2020-07-19,1877,533,"Lockdown has reinforced how much I don’t care about clubs. I don’t miss clubs at all and if I never entered another nightclub again, it wouldn’t bother me. I could think of a million other things I enjoy way more."
"Florida, USA",2020-07-09,304,161,It’s not that hard. Listen to Bill Nye the science guy. Just wear a mask. https://t.co/3eiCyYhxl3
"Miami, Florida",2020-07-07,82597,25743,The NYT had to sue to get virus data broken down by race. Sue. https://t.co/qt3hQNVb4p
"Austin, TX",2020-07-29,1,0,The bubbles are working... surprise! https://t.co/bbNi1pcm5k
"Corry, PA",2020-07-04,8226,2332,I prefer a president who doesn’t hold a political rally on sacred land in a raging pandemic.
"Virginia, USA",2020-07-15,0,0,"Sounds like something the UT floPpytOp Vols would do........
Take's them 2 months to find a freaking football coach. https://t.co/6kMgCVQYmY"
"Santa Barbara, CA",2020-07-09,295539,87398,"am I understanding this correctly? covid-19 is so deadly that Paul Manafort and Michael Cohen had to be released from prison early, but it's also so benign that we need to be packing the nation's children back into their schools pronto? ok cool, that checks out"
"Dallas, TX",2020-07-04,148,91,"Every American should be livid about the attack on Hydroxycloroquine as a treatment for COVID19. President @realDonaldTrump was right, and the liberal establishment and Democrat politicians, and their media colleagues knew it. Their actions to deter the use of this drug was evil. https://t.co/gFpxbAUhju"
"Twin city area, MN",2020-07-28,5865,1658,"2. it is shocking that the drug becomes a political weapons to use against the president, against the best interests of those who have the coronavirus, and Big Tech censors/deletes information these doctors and scientists seek to share with the American people."
"Charlotte, NC",2020-07-13,0,0,We have Hydroxychloroquine w/additional therapies that are being ignored.A Dr. from Texas posted an extensive explanation on the success of HDC &amp; it has since been removed It’s evil &amp; MSM should be sued for withholding this info. I’m sure there are posts from other Dr.’s https://t.co/wYEouoDvJw
"Los Angeles, CA",2020-07-19,24431,5116,"Can’t stop thinking about how stark the contrast is between the urgency of the government’s response to statues being vandalized vs. 140,000+ COVID-19 deaths"
"Denver, CO",2020-07-22,513,47,Whaaaaat? Is this real?! 🤣 https://t.co/T2gvyWkBvu
"North Carolina, USA",2020-07-01,356167,80000,"Much like the pandemic, this vintage store warning sign escalated quickly https://t.co/wm9LMVw7Dx"
"Glendale, CA",2020-07-10,41,14,"I taught for 4 years at San Quentin State Prison in a  program known as the @PrisonUProject.  Now, nearly 1 in 3 inmates has Covid-19. This is a story of pure inhumanity, of racism, and of how over-policing and over-incarceration make us all less safe. Thread👇 1/"
"Not Orlando, FL",2020-07-13,937,505,This was one of the last times we saw Florida’s Surgen General publicly. https://t.co/sUHXztl2VN
"Richmond Heights, FL",2020-07-16,2144,252,The veteran known as Captain Tom who raised tens of millions of dollars for the British National Health Service during the coronavirus pandemic will receive a knighthood from Queen Elizabeth. https://t.co/Jdo0iH28Bt
"Los Angeles, CA",2020-07-06,1,0,"5 Ways To Deal With Customers Who Don’t Want To Wear Masks 
https://t.co/z2CRFyJNPK #covid #masks #business @BlakeMichelleM"
"Atlanta, GA",2020-07-10,411,59,You guys think re opening schools in a raging pandemic is a good idea? just asking 🤷🏾‍♂️
"Ithaca, NY",2020-07-14,2,1,"""The key is giving the #HCQ cocktail early, within the first five days of the  #Covid_19 "" My Twitter feed is filled with this strategy. Echoing my mind https://t.co/aKokLu9YUn"
"Detroit, MI",2020-07-01,252070,87463,"I don’t know who needs to hear this but 4th of July is CANCELLED. First of all, this country is not worth celebrating. Second of all, the cases for COVID are only growing. STAY HOME !!!"
"The Fronto Leaf Village, Ca",2020-07-26,34,27,RIP to that person. https://t.co/GvPTd89w6r
"Madison, WI",2020-07-15,26181,10234,COVID Risk Chart https://t.co/vMd39yBHWQ https://t.co/NspbdIpYMq https://t.co/V64m8xyEhx
"Atlanta, GA",2020-07-01,3,0,"""Some of the biggest events in 2020 have demanded more of our time, more direct action, &amp; have been more emotionally taxing than we’re used to. The result feels like a mental DDoS attack that drags down our mental health...""

""Mental DDoS attack"" is exactly what this feels like. https://t.co/bvG1k6jArb"
"Funky Town, TX",2020-07-14,77498,65641,screens are now being placed over the inmates windows to keep them from holding up signs https://t.co/g22oOGAV0T https://t.co/RSnb7VSFUy
"Atlanta, GA",2020-07-07,64,78,Need to know where to get tested for #COVID19? See the graphics below for Atlanta’s CORE test sites. Visit https://t.co/KBO32lM90f for more information. #ATLStrong https://t.co/F8zBeTkGhK
"Sacramento, CA",2020-07-01,82,14,"Saw the ex PM today in the course of the FIVE votes we had this evening in Parliament (with crazy paving Rees-Mogg induced social distancing compliant 1km+ queue snaking around entire Parliamentary estate each time) and said “good on you” to her.

Weird times https://t.co/Mp5ITXluHb"
"Los Angeles, CA",2020-07-24,37814,17615,"just a fyi... CA now has the highest amount of COVID cases, surpassing both NY and Florida. stay tf inside or wear your damn masks. its all fun and games until you’re fighting for your life or pass on the virus to your family and friends. stop being selfish."
"Ormond Beach, FL",2020-07-12,0,0,@marcorubio @RepMichaelWaltz wake up! Complacency is a mortal sin. #DeSantisFailedFlorida @GovRonDeSantis #COVIDー19 https://t.co/7JInx7AUHj
"North Carolina, USA",2020-07-27,1216,369,And Trump &amp; DeSantis insist on opening schools https://t.co/RMk6Dt6Q0S
"California, USA",2020-07-23,200,47,"“Ununified, unserious and unsatisfactory.”  @SenSchumer - calling the GOP “divided and unprepared” to get another coronavirus aid bill done."
"California, USA",2020-07-22,0,0,@lilkrissayshi Listen I’m all for activism but starting shit with employers over things they can’t control makes no sense. They are following the CDC guidelines to a T and the hazard pay is determined through the regional offices which turned it down due to OTHER franchises not being able to.
"Everett, WA",2020-07-16,103292,35676,"As of today, hospitals are directed by the Trump administration to report Covid data not to CDC but solely to Teletracking and HHS Protect, both owned by billionaire Trump allies. Dictators control information. Time for some civil disobedience by hospital administrators?"
"CA, USA",2020-07-30,5317,1678,"Trump on Herman Cain: ""Unfortunately, he passed away from a thing called the China virus."" https://t.co/W3Px3FwL1R"
"St Louis, MO",2020-07-12,18,2,"@duffy_ma Actually, so have Nikon (https://t.co/rTFu2MlotE) and Olympus (https://t.co/T9IWt9fR83)! Hope this helps."
"Ohio, USA",2020-07-10,5147,3951,"New: Experts warn of potential “wave of brain damage” from #COVID19: neurological complications including stroke, nerve damage, and potentially fatal brain inflammation -- even if the patients didn't show severe respiratory symptoms. https://t.co/gR9XvLDQCd"
"Dallas, TX",2020-07-07,0,0,#quarantine made me do it #shorthairdontcare #buzzcut #2020 #stayhome #wearamask https://t.co/kuo9Pyq4Fq
"Indiana, USA",2020-07-18,8197,4175,"NEW: The White House is blocking CDC Director Dr. Robert Redfield and other officials from the agency from testifying before a House Education and Labor Committee hearing on reopening schools next week, @Acosta reports."
"New Jersey, USA",2020-07-14,52395,15399,"""If everyone could wear a face covering over the next 6 weeks we could drive this (coronavirus) into the ground,"" CDC director Dr. Robert Redfield just told reporters."
"Atlanta, GA",2020-07-16,4,0,We truly have some of the most ridiculous people in control https://t.co/RhOOZz7Xdd
"Hartford, CT",2020-07-01,9,5,They’re gonna have to be if they want a habitable earth https://t.co/ItJh9YmlxR
"Bridgeport, CT",2020-07-24,15,4,Teachers who say they’re afraid to go back to school because they’re afraid of COVID19 should step aside. #FearNot
"Los Angeles, CA",2020-07-15,0,0,"So liberals want to keep Trump from getting re-elected by wearing masks. Except masks are the thing that would do the most to help the economy and slow the spread of COVID, thus giving Trump the best chance of being re-elected. Republicans are dumb."
"Santa Clara, CA",2020-07-01,15584,5151,"Trump ludicrously claimed to Fox Business just now that ""I think we're gonna be very good with the coronavirus. I think that at some point that's going to sort of just disappear, I hope."" (The virus will not disappear on its own.) https://t.co/ZkLtjKUEDu"
"Lincoln, CA",2020-07-15,0,0,"Waiting In line, masks and social distancing are no fun, but that yearbook will be so wonderful to look through! If you can't make it on Thursday from 8-4, send a friend or neighbor to pick up your book. Please come… https://t.co/xkRyV2Xd1H"
"Canaan, New Hampshire",2020-07-05,0,0,"Today’s 14 new #COVID19 cases bring the total confirmed infections in New Hampshire to 5,871:

https://t.co/8PKrXcY1P5 #COVID19NH"
"Fort Worth, TX",2020-07-07,10430,7301,Florida teen dies after conspiracy theorist mom takes her to church ‘COVID party’ and tries to treat her with Trump-approved drug: report https://t.co/dsuf5r0ijV
"Richmond, Indiana",2020-07-05,26,15,Heat stroke or heat exhaustion? Know the symptoms &amp; what to do if you or a loved one shows signs of a heat-related illness. https://t.co/oBaBIOPi1a https://t.co/RLyk4qRvgZ
"Buffalo, New York",2020-07-25,1607,181,"Hard news. But you shoulda seen the refrigerated trailer holding dead bodies on a street in Ft Greene, Brooklyn. That was rough, too. https://t.co/ScJrjtBxuz"
"Ohio, USA",2020-07-31,123,41,"@realDonaldTrump Did @Jim_Jordan tell @realDonaldTrump NOT to hold the Tulsa #MAGA rally that ended up increasing #covid19 cases in the state and killing @THEHermanCain for NOT wearing a mask

#TrumpLiesAmericansDie #VoteBlueToSaveAmerica 

https://t.co/neqQHzSjjg https://t.co/s9pX4v5TPO"
"Washington, DC",2020-07-30,127418,31243,Pretty clear Trump is actively seeking to destroy the post office so as to sabotage free and fair elections in the midst of a pandemic.
"Michigan, USA",2020-07-16,0,0,WATCH: How a Detroit Bookstore Owner Kept Her Community Reading During the Pandemic | The Gander https://t.co/QbfjykOipj
"Tallahassee, FL",2020-07-11,481,97,"WATCH LIVE: Press conference regarding #COVID19 in Bradenton

https://t.co/qbFdJKsdZZ"
"Round Rock, TX",2020-07-30,0,0,And Trump still isn't wearing a mask. 😷 https://t.co/7I3ODhCqgO https://t.co/zSi4NwcTzh
"Johnstown, PA",2020-07-17,55,30,"Foreign students coming from Europe are exempt from a travel ban the U.S. imposed because of the pandemic, the State Department said https://t.co/6C3rk2BENh https://t.co/xUxigZa44n"
"Los Angeles, California",2020-07-30,5,1,So true..However 8 others we know did..#WearAMask https://t.co/tuJWa1NCiP
"bergen county, NJ",2020-07-19,0,0,Agree. Scare tactics from the Left. https://t.co/VyYhhWf2ZT
"New York, NY",2020-07-19,0,0,"@GovStitt @VP 142,881 Americans dead as of 7/19/2020 from #COVID19 due to @realDonaldTrump’s radicalized #incompetence. That equals 35,720 #Benghazis. @GOP and @TGowdySC where are your hearings into who in the #Trump admin are responsible for these #deaths?"
"San Diego, CA",2020-07-24,1548,276,"Yesterday Trump said “wear a mask.” Today he cancels the convention events in Florida. 

Clearly whatever briefings he’s getting on the Coronavirus (and finally listening to), the numbers are BAD."
"Texas, USA",2020-07-22,40459,9640,"Republican Party platform:           Send your kids to school. We wont protect them from guns or covid, and if schools try to protect their students and teachers from covid, we will defund them. And don’t forget, we wish all sexual assaulters well—and look out for a pardon."
"Maryland, USA",2020-07-30,8494,2512,"Yesterday, while on shift in the ER, a surgeon approached me about a patient he had just seen in consultation. He told me the patient was refusing a COVID19 test prior to going to the OR. I hadn’t yet met this patient, he arrived in the ER overnight; I was the day attending 1/x"
"De Funiak Springs, FL",2020-07-04,28012,6927,So you’re saying @realDonaldTrump was right all along? Increasing survival by a significant amount is awesome. https://t.co/w8pC7WoRSx
"Houston, TX",2020-07-24,34,4,LOVE being back with our guys!! Coaches need kids!! Kids need coaches! @KPark_Football @HumbleISD @HumbleISD_Ath #Family #HumbleISDStrong 💪🏼 https://t.co/BTVI61aq34
"California, USA",2020-07-13,282746,204237,Please watch this!!!! Especially if you’ve tested positive for COVID 19 and have recovered!!!!!! https://t.co/tQ5e19YcDg
"Fort Myers, FL",2020-07-24,57,34,Floridians say they’re being told they’re positive for COVID-19 without being tested// https://t.co/wq1y5tmP2d https://t.co/ND0xNLI7Oy
"Austin, TX",2020-07-30,41539,11469,This plan is predicated on the idea that the people who WORK at stores are not people who deserve to be protected https://t.co/h9jPocyGbd
"Portland, OR",2020-07-11,265730,62162,"IF I, AN EMPLOYEE, CAN WEAR MY MASK FOR 8 HOURS, YOU AS A CUSTOMER CAN WEAR YOUR MASK FOR 30 MINS."
"Austin, TX",2020-07-02,1,0,"At some 0.000003 inches across, the coronavirus evades the naked eye. But luckily for us, virologists have a tool to render the pathogen quite visible, thanks to British physicist Joseph John Thomson. https://t.co/dJ3zFa4OzD #tech #COVID19 #research #science @WIRED"
"Massachusetts, USA",2020-07-17,1,0,@VeryBadTakes Yeah. Between that and the libs being more or less fine with 28 million getting evicted due to the pandemic it’s hard to see a future that isn’t dystopian
"Louisville, KY",2020-07-21,379726,54719,"If I ever die from COVID, please know that my dying wish is that my corpse be catapulted at high speed directly into Mitch McConnell’s bedroom window at 3 am"
"Newark, NJ",2020-07-01,628,400,"Some people just won't wear a mask. But, others might have REAL anxiety,panic,or trauma triggered when our mind tricks us into a normal physiologic reaction.

In this piece for @Forbes I talk to experts abt 5 tips to overcome that anxiety &amp; #WearAMask:

https://t.co/jSnh6e5EVU"
"Washington, DC",2020-07-30,30,14,🇿🇼#Zimbabwe  - Community Health Workers responding to the #COVID19 pandemic in rural and urban Zimbabwe as trusted sources of information for community literacy and to support with contact tracing. Thanks to @PowerOfBicycles in partnership with @CWGH1 #HealthForAll @OSISA @WHO https://t.co/t5J6r2pjs5
"Greendale, Colorado",2020-07-21,0,0,"Shut up Donald! I know your tie is a clip-on.  RT @realDonaldTrump: You will never hear this on the Fake News concerning the China Virus, but by comparison to most other countries, wh… https://t.co/IIzZ1abV0S"
"Orlando, FL",2020-07-10,4,0,The biggest exploitation of the people I can think of. https://t.co/AcoEEGsxUz
"Atlanta, GA",2020-07-31,41087,8492,I will grind your bones into a paste and use it to paint a canvas of your sins. You are a 0 on Earth and will be a 0 in Hell. Your time is forthcoming. https://t.co/ahCdW9GlNp
"Lakewood, OH/Bowling Green, OH",2020-07-21,131821,21119,"Remember when Bernie Sanders had to spend like a week apologizing for saying Cuba had a pretty good healthcare system?

Good times. https://t.co/2dnbf3jwsF"
"Hallandale Beach, FL",2020-07-20,37005,10670,What kind of person says this? What is happening? https://t.co/TlxK5ryxNc
"Hinsdale, il",2020-07-17,313,134,"To eliminate the spread of the novel coronavirus, governments should synchronize lockdowns, a new model shows. When intermittent lockdowns were synchronized across Europe, half as many lockdowns were needed to end community transmission on the continent. https://t.co/o7yNOFbMPZ"
"Florida, USA",2020-07-05,0,0,"Trump Blames China For COVID-19 Spread At Crowded Independence Day Celebration
https://t.co/XzOxbIGj9o"
"Des Moines, IA",2020-07-10,0,0,@TheHorrorMaster Only the Chinese virus could bring down Michael Myers!!
"New York, NY",2020-07-28,0,0,"@realDonaldTrump Because YOU are as bad as possible, at everything. Your blundered response to the pandemic cost American lives &amp; destroyed the economy you've been falsely taking credit for since 2016. Know what's unfair? Rampant community spread because you deny science, moron. #DumpTrump2020"
"North Carolina, USA",2020-07-21,773,166,Conservative premier of Alberta https://t.co/UyzTenXru8
"Freeport, IL",2020-07-25,1,0,"Can someone pay me $40,000 grand a year to stay home? 🙄🤦‍♀️"
"Missouri, USA",2020-07-30,4100,1066,Reuters is reporting they have taken Bill Barr in for a COVID test this morning after Gohmert's positive test.
"Boston & Rockport, MA",2020-07-09,3604,2185,"Worth noting... Riviera Country Club sits on land worth billions in middle of century city 

https://t.co/QbAqSZHCAO"
"Nebraska, USA",2020-07-14,2,0,"Extremely important, because if I correctly remember the last OWH story I read, there was some stipulation in the Fed COVID-19 relief that caused a big drop in state income tax collection.

And that means the only place they will look to shore up revenue will be: property taxes. https://t.co/qszjBNxwjo"
"Los Angeles, CA",2020-07-26,93,11,Just wear a mask https://t.co/8RCXd4lNSi
"Conroe, TX",2020-07-07,1044,602,"If you’re Covid positive, STAY AT HOME"
"Boston, MA",2020-07-18,32683,18190,"Trump adviser tells WaPo that when it comes to the pandemic, the president is “not really working this anymore. He doesn’t want to be distracted by it. He’s not calling and asking about data. He’s not worried about cases.” https://t.co/cMaaFvu1rY"
"Pittsburgh, PA",2020-07-13,99948,19904,"It's hard to believe this has to be said, but unlike this president, I'll actually listen to the experts and heed their advice. Not silence them. https://t.co/AkLFevCI6b"
"Chicago, IL",2020-07-22,2204,1203,"So is the plan for Ds to roll over and concede like they always do after suspicious election losses? I hope not. Ds and the media shld put A LOT more energy into election transparency. Without it, we have no defense against false claims of victory OR false claims of rigging. https://t.co/IEt63t2SfW"
"New Orleans, LA",2020-07-04,365480,53260,ever since covid started all the hand sanitizer smells like cheap tequila and I hate it 😭
"Washington, DC",2020-07-07,8982,5219,"NEW VIDEO: 

It ain't the ""China Virus.""  It ain't the ""Kung Flu."" It's the #TrumpVirus.

End it and we #EndTheNightmare.

https://t.co/6GauZREbM1"
"Arlington, TX",2020-07-23,0,0,"One thing that @utarlington knows how to do, is bring innovation to life! #UTAinnovation #research https://t.co/AOlpXhMQpQ"
"McAllen, TX",2020-07-11,228286,59602,Is it anxiety or is it covid?? Is it allergies or is it covid??? Is it the weather changes or is it covid??? Is it my apt being dry or is it covid??? Is it bc I haven't eaten or is it covid???? Is it anxiety of not knowing or is it covid??? I hate this
"Palm Beach, FL",2020-07-06,0,0,"@GOP @WhiteHouse ACTED!
133k DEATHS &amp; 2.93M cases.
#Covid19 DISAPPEARING!

#LamestreamMedia says #ChinaVirus spiking.

If #FakeNewsMedia continue these claims &amp; states use corrupt #MailinBallots, #KAG2020 to delay #Election2020.

#faith #Jesus #GOP #NFL #GRACE @RVAT2020 #LincolnProject #NRA @NRA"
"California, USA",2020-07-13,246992,47453,COVID-19 testing (2020) https://t.co/rLPKqI4Elo
"Alexandria, VA",2020-07-07,1,0,Looking back through some of my liked tweets and saw this BEAUTY from Jill at the beginning of the pandemic. https://t.co/fa5oU50vUc
"California, USA",2020-07-24,3846,1819,"More than 150 prominent US medical experts, scientists, teachers, nurses and others have signed a letter urging political leaders to shut down the country and start over to contain the surging coronavirus pandemic https://t.co/eJ2ZlOp4Ot"
"Bellflower, CA",2020-07-02,1445,1255,EMPLOYEES AT IN-N-OUT IN #DOWNEY TESTED POS+ FOR COVID!!!! don’t eat there !!’ 🤮🤮🤮 they aren’t closing down + don’t care for there employees !!!!!
"Pittsburgh, PA",2020-07-23,2,1,"""I’ve been working from home for about three years now so my day-to-day hasn’t changed THAT much since the pandemic began, but it’s been a challenge to stay focused or motivated with all that’s going on."" - @yhylhsa

https://t.co/wI7GGnxIEg"
"Austin, TX",2020-07-27,1694,666,"Zia voted for Trump in 2016, but now he will ""definitely vote for Joe Biden.""

Why?

""I am so disappointed with all his actions, dividing the country, and ruining our economy because of not handing the coronavirus properly. He is totally out of touch with the current situation."" https://t.co/OorZOC0ohf"
"Kentucky, USA",2020-07-11,3,2,"As of today (July 11th), the positive test rate is 8.3% and the moving average positive test rate in Indiana is 7.8%. The moving average hasn’t been this high since May 27th. School starts in 19 days (on July 30th). #COVID19 #WearADamnMask"
"Houston, TX",2020-07-15,2,1,We in a pandemic. Folks fighting over jobs and black folks know that no matter how qualified they are they gonna be pushed to the bottom of the pile just because they are black. Folks use LinkedIn to aid in that.
"Minnesota, USA",2020-07-29,0,0,Remember when criminals slept in? Those were the days... https://t.co/o6oSAkUArh
"Portsmouth, VA",2020-07-02,3696,779,"Isn’t it interesting that Republican Governors have blamed the coronavirus on undocumented immigrants, young people, fake news, too much testing...

But no one has blamed evangelicals for not praying hard enough. 🤷‍♀️"
"Newtown, PA",2020-07-14,0,0,GREAT THREAD https://t.co/n5p8mKNeST
"Florida, USA",2020-07-31,0,0,"@fyercat @FYIGodWins @PlastiksurgeonE @gatewaypundit Many believe some of the ""Corona Virus"" for celebrities, other things happen. The EO signed by Trump in 2018 when a coup occurs (Attempted overthrow of Gov't) &amp; Courts are corrupted (They R)only Tribunals can ensure justice (Done in secret until done)9min  https://t.co/I3SoSH7IUE"
"Fort Myers, Florida",2020-07-22,0,0,"During an emergency meeting, Tuesday, Collier County Commissioners passed a mandatory mask ordinance that takes effect immediately. 2/3 https://t.co/mQf1kBn4s8"
"Carlsbad, CA",2020-07-09,1,0,@realDonaldTrump @dougducey @RonDeSantisFL @GregAbbott_TX STOP THIS https://t.co/DX1lyeQ7wb
"Orlando, FL",2020-07-02,0,0,@SagLeo4 @w_terrence @realDonaldTrump Like the trump rally .... no social distancing or masks .... god you people
"New York City, NY",2020-07-12,1348,191,I mean... come on https://t.co/XZhn4YE8Ao
"Maryland, USA",2020-07-06,29820,6365,"COVID Update July 5: Trump wants Americans to risk their health &amp; get back to work to save the economy &amp; reelection.

My response: “You first.”"
"Washington, DC",2020-07-07,36485,7943,Withdrawing from the World Health Organization in the middle of a pandemic is INSANE. https://t.co/HK2vZ2lNZt
"New Jersey, USA",2020-07-06,0,0,@swingerswife509 Come on girl where is your response? You just lied about being COVID despite all the social media proof....
"Des Moines, IA",2020-07-13,13,8,"WATCH: I spoke to @25Barnett with @IowaAgRadio about legislation I introduced in the House last week to support #IA03 cattle producers, #COVID19 aid for farmers, and the need to protect our biofuel industry from new efforts to undermine the RFS ⤵️ https://t.co/LUxd3Q4qDo"
"Chicago, IL",2020-07-05,22,4,"California, Illinois, and New York's tax revenues might explode over the next couple of years.

All those rich fuckers from there who do six months and a day in Florida might stay home now."
"North Carolina, USA",2020-07-25,1,0,"Bingo Apocalypse Card:  

I didn’t have a hurricane hitting Texas while a pandemic explodes.... 

You?"
"Chicago, IL",2020-07-22,546,298,"⚠️Awful news. The US reported &gt;1,000 #coronavirus deaths for the first time since May 29. The 59,000 currently hospitalized #COVID19 patients is the 3rd-highest recorded.

As I’ve warned, the death toll will rise further.

So much suffering from @realDonaldTrump’s failures.😰 https://t.co/LAaexPwEjX"
"Chicago, IL",2020-07-17,0,0,"July 1st: 10M Cases
July 17th: 14M Cases
Aug 4th: 18M Cases (Projected)
Aug 21st: 22M Cases (Projected)
Sept 1st : 25M Cases (Projected) 

My Worldwide Covid Predictions...

US will have around 11M Cases by Sept 1st or more."
"San Antonio, TX",2020-07-02,31718,6359,"Rent is due. But over 40 million Americans lost their jobs because of this horrific pandemic. How are they expected to put together the income to make rent?

It is time to cancel rent and mortgage payments until this crisis is over."
"Bay Area, California",2020-07-06,362851,92649,"Hi, ER Doc here.

If you think wearing a piece of cloth makes it “hard to breathe”, then trust me you do NOT want COVID-19."
"California, USA",2020-07-15,1,1,"I set my expectations too high for humanity. Countries like New Zealand have kicked this thing’s @$$.  if people just followed the proper safety precautions such as wearing masks and social distancing we’d get there, but NOPE wearing a mask is too much. https://t.co/sNdSIZgUJa"
"Kirkville, NY",2020-07-19,588,59,"1. Defends and retweets white supremacists/calls Indiana born judge a “Mexican”/Central Park 5/“very fine people”/ on and on. 2. Sides w Putin on all matters, silent on Russian bounties, praises Kim Jong. 3. 140k dead, economy cratered, no plan, anti masker. 4. See #2. Need more? https://t.co/c7L6fFFlmt"
"Hoodie Town, USA",2020-07-05,183264,30613,The fcking IRONY. https://t.co/GnFwEJpUl6
"Sometownin, NY",2020-07-24,0,0,I have this weird tradition of listening to the album lying in bed lights out headphones on. It allows me to fully soak in the album and them immediately fall asleep. I give a second singalong listen while driving to work. Don't know how that will work during corona #Folklore
"Arkansas, USA",2020-07-16,1464,398,"Situation dire in America. Covid infection rates soaring in 40+states. The disease has killed 140,140  people. We still have no national strategy. No coherent guidance.  And this is what the president is thinking about today . https://t.co/rQLq4CEARN"
"Independence, MO",2020-07-27,61636,24950,"The hard truth is this pandemic didn’t have to be this bad. Ron Klain, former White House Ebola Response Coordinator, breaks down what a Biden administration would have done differently and what we would do now to get this virus under control: https://t.co/cw8mBOfujj"
"Los Angeles, CA",2020-07-31,5910,257,"@slothanova My dad has this among his ""collectibles,"" and my sister and I are convinced it might be a Covid cure. https://t.co/QkkhQHfxKh"
"The Palm Beaches, FL",2020-07-29,9186,2977,"Let’s be honest about why Louie Gohmert made his stunning statement below. Because @GOP &amp; @realDonaldTrump believed masks would show #Covid19 is a highly contagious, serious virus, which ran counter to their efforts to downplay the virus. @POTUS &amp; GOP put politics over health. https://t.co/M51HlnkYpM"
"Phoenix, AZ",2020-07-27,56,6,We’re 2 days away from Trump disguising trucks to read ‘Trump Hydroxychloroquine Coronavirus Cure’ and spraying grateful residents in The Villages with regular water.
"Mobile, AL",2020-07-18,0,0,21 years ago.....inconsiderate bitch could’ve gave me a heads up https://t.co/UGEMo32M6O
"Virginia, USA",2020-07-09,0,0,"@PBlockScudze Yeah, they aren't trying as hard as pre-lockdown, and it seems like playing them during this might just bring their value down. I'd agree to bench them for at least one game and see if they'll get their heads together"
"East Pittsburgh, PA",2020-07-25,1191898,233217,I am once again asking you to wear a mask.
"El Paso, TX",2020-07-08,1225,200,utep using federal funding to provide free covid19 testing for students and faculty and giving grants to students so they can buy laptops and wifi is the first time i’ve heard of any university in the US doing the most for their students and its great
"New York, USA",2020-07-08,0,0,https://t.co/Ry8Vkkdi7J
"Manhattan, NY",2020-07-29,525,93,This admin has so many repertory players who do unhelpful TV interviews. Good content but I'm not sure how it helps them. https://t.co/UKT79iyrJ2
"Pennsylvania, USA",2020-07-29,62609,12317,Listen to the scientists: Wear a mask. https://t.co/9CFioW4wvS
"baltimore, md",2020-07-16,168515,73048,"Y’all saying BLM for one situation just don’t sit right with me, it goes beyond police brutality!!! It’s Black women dying at a higher rate during childbirth. It’s Black people being exposed to COVID-19 at a higher rate. It’s Black people being forced into low income communities."
"Raleigh, NC",2020-07-05,6070,2827,"Video simulation of how a single cough spreads microdroplets throughout an entire room. Even 20-minutes later the microdtoplets continue to circulate.

Please wear a mask around others.🌎❤️ https://t.co/McOmO9E7h5"
"New York, NY",2020-07-06,7,3,"Today I had the pleasure of doing a segment with @carlaminetpr on @cpipr report on the impact of COVID-19 on Puerto Rican communities. 
#CBSN #Coronavirus #MinorityCommunities 

https://t.co/dwfuh6R4W8"
