location,date,likes,retweets,text
"Oklahoma City, OK",2021-07-09,2,0,https://t.co/gtlVWZu8YO https://t.co/Yx7F8uQhLW
"San Antonio, TX",2021-07-08,0,0,CHINA IS TO BLAME BUT FAUCI FACILITATED IT AND THEN COVERED FOR CHINA!!! https://t.co/GTafuP2593
"South Riding, VA",2021-07-17,40922,6419,"Anyone have any idea what time the pandemic ends on Monday?

Asking for a friend."
"San Diego, CA",2021-07-22,3,0,"@DavidAFrench Contrast that with this person who has a nightly, nationwide audience to which he continues to push anti-vax propaganda 👇🏼. https://t.co/FxLvxgJWaG"
"Wake Forest, NC",2021-07-30,210,67,"MAGAs denied the virus existed.
Then denied its severity.
Then blamed China,
blamed the Dems,
blamed the Media,
blamed healthcare workers.
Then opposed masks.
The've refused a vaccine that they want named for their messiah.
They are morally confused.
https://t.co/BqEiFnvDZR"
"Arkansas, USA",2021-07-13,12,6,Coronavirus today: The numbers continue upward. UPDATED with the three daily reports.  https://t.co/RoKX30r1ij via @arktimes
"Smith Mountain Lake, VA",2021-07-28,482649,76489,Shit got a release date https://t.co/XkBW9Unq5i
"Nashville, TN",2021-07-08,1690,27215,"ให้เดา
- ข่าว Full Lockdown น่าจะมีผลกระทบต่องานหลักงานเสริมโดยตรง (จริงๆ มีนานแล้วแต่ตอนนี้น่าจะไม่ไหวกันแล้ว)
- ข่าวการยอมรับเรื่องประสิทธิภาพ SV ของ สธ. ซึ่งดารากลุ่มที่ฉีดไปน่าจะเครียดอยู่ เพราะช่วงนี้ดาราเริ่มติดเยอะ
- มีคนเปิด เลยกล้าตามมากขึ้น https://t.co/Z3IwdK64lM"
"Warwick, PA",2021-07-24,577,239,"On this day in 2019, a lying twat entered Downing St. Since then everyone except a cabal of multi-millionaire Tory donors are worse off, the UK's reputation is fucked, Britain is a polarised shithole, we've had 150,000 avoidable deaths &amp; we now pose a threat to everyone on earth. https://t.co/0wq0N1Ly6f"
"Iowa City, IA",2021-07-26,86,67,Tokyo Games organisers report 16 new Games-related COVID-19 cases https://t.co/9j9Plc6mkZ https://t.co/LTEun7GI0s
"Farmington Hills, MI",2021-07-23,7972,2538,"America using its vast wealth to buy up a huge chunk of the vaccines only for them to spoil en masse because the country is too politically diseased to take them or give them away to poor nations being wrecked by Delta, that's the good old USA alright https://t.co/6gpXHGvkrf"
"Texas, USA",2021-07-27,6,8,@DiscipleBearded @Mrcy_Grce CHECK out the success of Sweden with little to no mask wearing. As Sweden predicted and as with every virus herd immunity is and always will be the best way to end it. Sweden never closed businesses or schools. They recommended  if pre existing conditions stay home
"Atlanta, GA",2021-07-22,0,0,The latest on COVID-19 vaccines and variants https://t.co/ya5bMVBaP6 via @YouTube
"Seattle, WA",2021-07-16,4544,524,"Just once I'd like to hear the anti-vax people thank those of us who got the vaccine for driving down COVID enough to where we are pretty much back to normal today.

They're not just living in an alternate reality, but they're incredibly ungrateful as well."
"New Jersey, USA",2021-07-24,27557,9133,Donald Trump will be the GOP nominee in 2024. The 2022 and 2024 elections will decide if democracy survives in this country. It is as simple as that. Donald Trump repeatedly asked advisors to cancel the 2020 election because of Covid. He wanted the US military to open fire
"Oakland, CA",2021-07-23,97018,16983,y’all heard another lockdown i heard another BANDEMIC
"California, USA",2021-07-15,1,2,“A mother’s gold hums in the background while residents hold—space—for the next patient who will die of COVID.” A beautiful piece in JAMA about a resident and her journey with breastfeeding. This piece resonates so very much. https://t.co/2JGwQKDNTM
"Florida, USA",2021-07-18,2665,353,"Sadly, he died of Covid-19 last year.

https://t.co/pAdl5bljZQ"
"Texas, USA",2021-07-07,2948,935,"Not included on the Governor’s list of special session agenda items:

— improving the stability of the electric grid

— increasing vaccination rates against COVID

— improving access to affordable health care

 #txlege"
"Washington, DC",2021-07-15,2,1,"Learn about some amazing engineering innovations used to help recover from the #COVID19 pandemic at our July 23rd webinar. Three speakers from the US, UK, and China give their perspective on #COVID19recovery. Register now: https://t.co/hvEpd8GniJ #NAECOVID19 https://t.co/h5qC7NlQhE"
"Sierra Vista, AZ",2021-07-22,8,5,"HELLO AMERICA,

If we really have a DANGEROUS PANDEMIC.

What kind of IDIOTS would IMPORT Millions of people from other Countries?

MAGA by reinstating TRUMP as the Legitimate Rightful President."
"Florida, USA",2021-07-20,22379,5059,If COVID is so bad why is there no protocol for disposing of  Masks people have been wearing all day and breathing into?
"Orange County, CA, USA",2021-07-05,35,17,"The Delta variant is spreading. Given Covid-19’s already devastating impact on working people, shouldn't we be doing everything possible to eliminate vaccination obstacles for essential workers? https://t.co/3pII2Yzzm5"
"Denver, CO",2021-07-31,12062,2386,Less than .08% of vaccinated Americans have tested positive for COVID. Vaccines work.
"Jacksonville, FL",2021-07-15,14961,3084,I never thought that during a pandemic that half of the country would be fighting on the side of the virus
"Fort Worth, TX",2021-07-06,714,325,"COVID travel bans are still separating some families — even if they’re fully vaccinated. 

Now, many are joining the #LoveIsNotTourism movement and fighting for exemptions for their loved ones. 

https://t.co/i2cf539HVk"
"Massachusetts, USA",2021-07-12,11453,1968,"Good morning and Happy Sunday to everyone except for the uneducated, selfish jerks who are making it more difficult to end the covid pandemic because they won't get vaccinated.

Don't be an asshole.
Save lives. Get vaccinated."
"Florida, USA",2021-07-17,0,0,@PattyArquette @POTUS @cdc @VP Great idea.
"Jacksonville, Florida",2021-07-22,0,0,‘It’s too late’: Doctor forced to turn down COVID patients begging for v... https://t.co/mmgu3BQ9eT via @YouTube
"Colorado, USA",2021-07-24,668,260,"A proposed bill in Nebraska would mandate that schools teach 9th graders that abortion is “reproductive justice.” Surely those opposed to banning CRT will speak out against this outrageous act of compelled speech.

https://t.co/YijRrzFl5N https://t.co/R14ls3z0yL"
"St Augustine, FL",2021-07-31,1323,725,"BREAKING: Florida reported its largest single-day increase of COVID-19 cases since the start of the pandemic, with 21,683 people having tested positive for the coronavirus in the last 24 hours, according to the CDC. https://t.co/XREPmEzB9D"
"Corpus Christi, TX",2021-07-06,153461,7555,why was there low key a pandemic https://t.co/dp9MUaa5TE
"North Carolina, USA",2021-07-13,202,249,"Holy Hell.... It just keeps getting worse and worse......

This is one of the most dystopian communistic nazified censorship &amp; control of citizens I've ever seen. First propaganda, then censorship purges, lockdowns, spying, political prisoners... Now this?
https://t.co/V2hthKbWhL"
"Newark, New Jersey",2021-07-16,7600,922,"It’s 2021. With advances in technology of course it’s quicker to develop a vaccine than in 1980. The biggest hinderance to vaccine development is funding, which wasn’t an issue with a WORLDWIDE pandemic. They also laid the groundwork for the c19 vaccine 20 years ago with SARS."
"New York, USA",2021-07-14,971,352,"Black, Hispanic, Indigenous &amp; white Americans who are nervous about vaccines PLEASE listen to @TiffanyDCross — don’t let these MAGA Q-anons fool and sicken you and risk your life. If they want to catch covid and risk dying for Trump we can’t stop them. But YOU can save yourself. https://t.co/pCKbfABv4A"
"Los Angeles, CA",2021-07-21,0,0,Total Confirmed Covid Cases by County For FL   2021-07-19:  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/ehvxBneLZA
"Dayton, OH",2021-07-28,34,25,"We should have never stopped.

Immunocompromised people, people allergic to the vaccine, and, y'know, KIDS deserve protection from Covid, which means everyone masking. Get your shot, wear your mask, and give a damn about other people's lives over your minor inconvenience. https://t.co/nJLdqiMrcx"
"New York, USA",2021-07-28,0,0,"Myanmar military terrorists use Covid as weapons!!
#SaveMyanmar 
#WhatsHappeningInMyanmar 
#July28Coup 
#CrimesAgainstHumanity https://t.co/X7QuoSRuhJ"
"San Francisco, CA",2021-07-20,10980,4011,"I keep coming back to this story and the utterly unforgivable, amoral, murderous intent of not getting kids vaccinated.

Major corporate relocations to Tennessee -- looking at you, @Oracle -- should be put on hold until the TN govt reverses this decision. https://t.co/V1DEoDwN3A"
"Minneapolis, MN",2021-07-18,4,3,"@PaulEDawson @allan_crawshaw CarbonRestrictions
areFinallyHereToBend
theEmissionsCurve.
ToSlow GlobalWarming,
advancingCleanTechnologies
won’tBeEnough.
WeMustDoTheHardWork
ofCuttingUseOf FossilFuels.
https://t.co/bi7OGofoDP
‘FlattenTheCurve’
&amp;’StopExponentialGrowth’
notJustAboutCOVID.
https://t.co/0GVTyBMUVN https://t.co/gLc8e8DRbQ"
"Cambridge, MA",2021-07-13,144,106,"US coronavirus: 'Surprising amount of death' will soon occur in these US regions from increased Covid-19 cases, expert says - ⁦@CNN⁩ The US is averaging about 19,455 new cases over the last 7 days, a 47% ⬆️increase from the week prior.  https://t.co/nka78Sdtuu"
"Knoxville, TN",2021-07-21,58425,5685,Now is the time to roll up your sleeves and get the COVID-19 shot.
"Westmont, IL",2021-07-14,0,5,Minsa reporta 60 fallecidos y 278 casos nuevos de la COVID-19 en el último día - RPP Noticias: * Minsa reporta 60 fallecidos y 278 casos nuevos de la COVID-19 en el último día  RPP Noticias * Minsa: 60 decesos y 780 nuevos contagios… #Coronavirus #minsa #casos #muertes #COVID19 https://t.co/Yhkyd9jbzR
"Missoula, Montana",2021-07-27,1,0,@williamslauram Sometimes I kind of wonder if the really bad cold/flu going around is often Covid for vaccinated people
"Bay Shore, NY",2021-07-31,4308,1620,"Californians -- even though the federal eviction moratorium expires today, CA’S REMAINS IN EFFECT through the end of September. 

That means you’re still protected if you’ve had trouble paying rent due to COVID.

Rental assistance is available at https://t.co/dTkcU2PUJk https://t.co/SF3dDgb77g"
"Saint Paul, MN",2021-07-31,281,218,"Minnesota renters will NOT be affected when the federal eviction moratorium expires tomorrow, Saturday, July 31. Minnesota has broader and longer renter protections than the ending CDC eviction moratorium. https://t.co/uHYlpqjCZs"
"Washington, DC & Bethesda, MD",2021-07-31,0,1,COVID is infecting children. Read this thread 🧵 https://t.co/0WKCCAkls5
"Albuquerque, NM",2021-07-18,114,15,"Whoever came up with this, has never been horny 20yr old🤣 https://t.co/HaQPx5INY2"
"Tennessee, USA",2021-07-22,6,0,"The real story about Covid vaccines is the ability they have to be effective across multiple strains. mRNA is the future of vaccine technology &amp; could prove a breakthrough w/ cancer &amp; MS treatments. 

But it seems we are not ready for that rational conversation. @ScientistSwanda"
"North Carolina, USA",2021-07-28,4230,1175,"The CDC says new data shows.. What new data? Who is the source of the data? What 3rd party organization vouches for the CDC? How can they identify this ""variant"" when they can barely or accurately even detect covid? Who gave the CDC power over our civil right?"
"Arkansas, USA",2021-07-29,1,0,"This may be what Arkansas has to do.  If our children can’t attend school safely , we are left with limited choices. @AsaHutchinson https://t.co/3tiK8QevyY"
"Maryland, USA",2021-07-27,15,4,@ashishkjha @bhrenton @sameer_nd Johns Hopkins Health System is requiring #COVID19 #vaccines. Added to the Google doc: https://t.co/IZDf2Pziye
"Illinois, USA",2021-07-22,6,0,"@ChadCantRead @Timcast You mean like the flu, or strep throat, or like other sicknesses… as far as the numbers go, statistically it’s the older people and people with health conditions that we need to be concerned about. In fact the flu is more deadly to people under the age of 30 than COVID is."
"Denver, CO",2021-07-28,229578,15490,Today I got my first COVID-19 vaccination dose. I am extremely grateful and privileged to be able to live in a part of the world where I can already get vaccinated. The vaccine distribution around the world is extremely unequal. 1/2 https://t.co/C7vVEpEiGt
"Springfield, MO",2021-07-16,72184,14423,“They bring disease” is genocidal language https://t.co/5hqEqifhuk
"Westminster, Colorado",2021-07-19,52,39,"The CDC eviction moratorium expires in 12 days. Renters who've applied for assistance should not be evicted while waiting on funds to arrive. In an article with our partners @CCLPnews and @E_HousingPolicy we ask @GovofCO to #KeepColoradansHoused 

https://t.co/v6qT6EhWi3"
"Troy, MI",2021-07-31,3,0,"@DougMidwest My kids won't get the shot till the fda approves it.  On top of that,  the shot isn't what they told us it was.  It isn't a vaccine.  You can still get covid and pass covid if you've gotten the shot"
